#1
double EnergyPlus(2881,11)
#This file contains the results from the EnergyPlus simulation
#Column 0: Time in seconds
#Column 1: ZONE1FANCOIL:Fan Coil Heating Rate [W](TimeStep)
#Column 2: ZONE1FANCOIL:Fan Coil Total Cooling Rate [W](TimeStep)
#Column 3: ZONE1FANCOIL:Fan Coil Fan Electricity Rate [W](TimeStep)
#Column 4: ZONE1FANCOILAIROUTLETNODE:System Node Temperature [C](TimeStep)
#Column 5: ZONE1FANCOILAIRINLETNODE:System Node Temperature [C](TimeStep)
#Column 6: ZONE1FANCOILAIRINLETNODE:System Node Mass Flow Rate [kg/s](TimeStep)
#Column 7: ZONE1FANCOILCHWINLETNODE:System Node Temperature [C](TimeStep)
#Column 8: ZONE1FANCOILCHWINLETNODE:System Node Mass Flow Rate [kg/s](TimeStep)
#Column 9: ZONE1FANCOILHWINLETNODE:System Node Temperature [C](TimeStep)
#Column 10: ZONE1FANCOILHWINLETNODE:System Node Mass Flow Rate [kg/s](TimeStep)
600,1.307e+03,0.000e+00,7.248e+00,3.510e+01,1.500e+01,6.453e-02,7.220e+00,0.000e+00,8.200e+01,5.345e-02
660,1.309e+03,0.000e+00,7.250e+00,3.511e+01,1.500e+01,6.458e-02,7.220e+00,0.000e+00,8.200e+01,5.350e-02
720,1.311e+03,0.000e+00,7.252e+00,3.513e+01,1.500e+01,6.463e-02,7.220e+00,0.000e+00,8.200e+01,5.354e-02
780,1.313e+03,0.000e+00,7.254e+00,3.515e+01,1.500e+01,6.468e-02,7.220e+00,0.000e+00,8.200e+01,5.358e-02
840,1.315e+03,0.000e+00,7.256e+00,3.516e+01,1.500e+01,6.473e-02,7.220e+00,0.000e+00,8.200e+01,5.362e-02
900,1.317e+03,0.000e+00,7.258e+00,3.518e+01,1.500e+01,6.478e-02,7.220e+00,0.000e+00,8.200e+01,5.366e-02
960,1.320e+03,0.000e+00,7.260e+00,3.520e+01,1.500e+01,6.483e-02,7.220e+00,0.000e+00,8.200e+01,5.370e-02
1020,1.322e+03,0.000e+00,7.262e+00,3.521e+01,1.500e+01,6.488e-02,7.220e+00,0.000e+00,8.200e+01,5.374e-02
1080,1.324e+03,0.000e+00,7.264e+00,3.523e+01,1.500e+01,6.493e-02,7.220e+00,0.000e+00,8.200e+01,5.378e-02
1140,1.326e+03,0.000e+00,7.266e+00,3.525e+01,1.500e+01,6.497e-02,7.220e+00,0.000e+00,8.200e+01,5.382e-02
1200,1.328e+03,0.000e+00,7.268e+00,3.526e+01,1.500e+01,6.502e-02,7.220e+00,0.000e+00,8.200e+01,5.386e-02
1260,1.330e+03,0.000e+00,7.270e+00,3.528e+01,1.500e+01,6.507e-02,7.220e+00,0.000e+00,8.200e+01,5.390e-02
1320,1.332e+03,0.000e+00,7.272e+00,3.529e+01,1.500e+01,6.511e-02,7.220e+00,0.000e+00,8.200e+01,5.394e-02
1380,1.333e+03,0.000e+00,7.273e+00,3.531e+01,1.500e+01,6.516e-02,7.220e+00,0.000e+00,8.200e+01,5.398e-02
1440,1.335e+03,0.000e+00,7.275e+00,3.532e+01,1.500e+01,6.520e-02,7.220e+00,0.000e+00,8.200e+01,5.401e-02
1500,1.337e+03,0.000e+00,7.277e+00,3.534e+01,1.500e+01,6.525e-02,7.220e+00,0.000e+00,8.200e+01,5.405e-02
1560,1.339e+03,0.000e+00,7.279e+00,3.535e+01,1.500e+01,6.529e-02,7.220e+00,0.000e+00,8.200e+01,5.409e-02
1620,1.341e+03,0.000e+00,7.280e+00,3.537e+01,1.500e+01,6.533e-02,7.220e+00,0.000e+00,8.200e+01,5.412e-02
1680,1.343e+03,0.000e+00,7.282e+00,3.538e+01,1.500e+01,6.537e-02,7.220e+00,0.000e+00,8.200e+01,5.416e-02
1740,1.345e+03,0.000e+00,7.284e+00,3.540e+01,1.500e+01,6.542e-02,7.220e+00,0.000e+00,8.200e+01,5.419e-02
1800,1.346e+03,0.000e+00,7.285e+00,3.541e+01,1.500e+01,6.546e-02,7.220e+00,0.000e+00,8.200e+01,5.422e-02
1860,1.348e+03,0.000e+00,7.287e+00,3.543e+01,1.500e+01,6.550e-02,7.220e+00,0.000e+00,8.200e+01,5.426e-02
1920,1.350e+03,0.000e+00,7.289e+00,3.544e+01,1.500e+01,6.553e-02,7.220e+00,0.000e+00,8.200e+01,5.429e-02
1980,1.352e+03,0.000e+00,7.290e+00,3.546e+01,1.500e+01,6.557e-02,7.220e+00,0.000e+00,8.200e+01,5.432e-02
2040,1.353e+03,0.000e+00,7.292e+00,3.547e+01,1.500e+01,6.561e-02,7.220e+00,0.000e+00,8.200e+01,5.435e-02
2100,1.355e+03,0.000e+00,7.293e+00,3.548e+01,1.500e+01,6.565e-02,7.220e+00,0.000e+00,8.200e+01,5.438e-02
2160,1.357e+03,0.000e+00,7.295e+00,3.550e+01,1.500e+01,6.568e-02,7.220e+00,0.000e+00,8.200e+01,5.441e-02
2220,1.358e+03,0.000e+00,7.296e+00,3.551e+01,1.500e+01,6.572e-02,7.220e+00,0.000e+00,8.200e+01,5.444e-02
2280,1.360e+03,0.000e+00,7.297e+00,3.552e+01,1.500e+01,6.575e-02,7.220e+00,0.000e+00,8.200e+01,5.447e-02
2340,1.362e+03,0.000e+00,7.299e+00,3.554e+01,1.500e+01,6.579e-02,7.220e+00,0.000e+00,8.200e+01,5.450e-02
2400,1.363e+03,0.000e+00,7.300e+00,3.555e+01,1.500e+01,6.582e-02,7.220e+00,0.000e+00,8.200e+01,5.453e-02
2460,1.365e+03,0.000e+00,7.302e+00,3.556e+01,1.500e+01,6.585e-02,7.220e+00,0.000e+00,8.200e+01,5.456e-02
2520,1.366e+03,0.000e+00,7.303e+00,3.557e+01,1.500e+01,6.589e-02,7.220e+00,0.000e+00,8.200e+01,5.458e-02
2580,1.368e+03,0.000e+00,7.304e+00,3.559e+01,1.500e+01,6.592e-02,7.220e+00,0.000e+00,8.200e+01,5.461e-02
2640,1.369e+03,0.000e+00,7.305e+00,3.560e+01,1.500e+01,6.595e-02,7.220e+00,0.000e+00,8.200e+01,5.463e-02
2700,1.370e+03,0.000e+00,7.306e+00,3.561e+01,1.500e+01,6.598e-02,7.220e+00,0.000e+00,8.200e+01,5.466e-02
2760,1.372e+03,0.000e+00,7.308e+00,3.562e+01,1.500e+01,6.601e-02,7.220e+00,0.000e+00,8.200e+01,5.468e-02
2820,1.373e+03,0.000e+00,7.309e+00,3.564e+01,1.500e+01,6.603e-02,7.220e+00,0.000e+00,8.200e+01,5.470e-02
2880,1.374e+03,0.000e+00,7.310e+00,3.565e+01,1.500e+01,6.606e-02,7.220e+00,0.000e+00,8.200e+01,5.473e-02
2940,1.376e+03,0.000e+00,7.311e+00,3.566e+01,1.500e+01,6.609e-02,7.220e+00,0.000e+00,8.200e+01,5.475e-02
3000,1.377e+03,0.000e+00,7.312e+00,3.567e+01,1.500e+01,6.611e-02,7.220e+00,0.000e+00,8.200e+01,5.477e-02
3060,1.378e+03,0.000e+00,7.313e+00,3.568e+01,1.500e+01,6.614e-02,7.220e+00,0.000e+00,8.200e+01,5.479e-02
3120,1.379e+03,0.000e+00,7.314e+00,3.569e+01,1.500e+01,6.616e-02,7.220e+00,0.000e+00,8.200e+01,5.481e-02
3180,1.381e+03,0.000e+00,7.315e+00,3.570e+01,1.500e+01,6.618e-02,7.220e+00,0.000e+00,8.200e+01,5.483e-02
3240,1.382e+03,0.000e+00,7.316e+00,3.571e+01,1.500e+01,6.620e-02,7.220e+00,0.000e+00,8.200e+01,5.485e-02
3300,1.383e+03,0.000e+00,7.316e+00,3.572e+01,1.500e+01,6.622e-02,7.220e+00,0.000e+00,8.200e+01,5.486e-02
3360,1.384e+03,0.000e+00,7.317e+00,3.573e+01,1.500e+01,6.624e-02,7.220e+00,0.000e+00,8.200e+01,5.488e-02
3420,1.385e+03,0.000e+00,7.318e+00,3.574e+01,1.500e+01,6.626e-02,7.220e+00,0.000e+00,8.200e+01,5.490e-02
3480,1.386e+03,0.000e+00,7.319e+00,3.575e+01,1.500e+01,6.628e-02,7.220e+00,0.000e+00,8.200e+01,5.491e-02
3540,1.387e+03,0.000e+00,7.319e+00,3.576e+01,1.500e+01,6.630e-02,7.220e+00,0.000e+00,8.200e+01,5.492e-02
3600,1.388e+03,0.000e+00,7.320e+00,3.577e+01,1.500e+01,6.631e-02,7.220e+00,0.000e+00,8.200e+01,5.494e-02
3660,1.391e+03,0.000e+00,7.323e+00,3.579e+01,1.500e+01,6.639e-02,7.220e+00,0.000e+00,8.200e+01,5.500e-02
3720,1.393e+03,0.000e+00,7.326e+00,3.580e+01,1.500e+01,6.647e-02,7.220e+00,0.000e+00,8.200e+01,5.506e-02
3780,1.395e+03,0.000e+00,7.329e+00,3.580e+01,1.500e+01,6.654e-02,7.220e+00,0.000e+00,8.200e+01,5.501e-02
3840,1.399e+03,0.000e+00,7.334e+00,3.583e+01,1.500e+01,6.666e-02,7.220e+00,0.000e+00,8.200e+01,5.512e-02
3900,1.401e+03,0.000e+00,7.336e+00,3.584e+01,1.500e+01,6.671e-02,7.220e+00,0.000e+00,8.200e+01,5.516e-02
3960,1.404e+03,0.000e+00,7.339e+00,3.586e+01,1.500e+01,6.679e-02,7.220e+00,0.000e+00,8.200e+01,5.523e-02
4020,1.406e+03,0.000e+00,7.342e+00,3.587e+01,1.500e+01,6.687e-02,7.220e+00,0.000e+00,8.200e+01,5.530e-02
4080,1.409e+03,0.000e+00,7.345e+00,3.589e+01,1.500e+01,6.694e-02,7.220e+00,0.000e+00,8.200e+01,5.536e-02
4140,1.412e+03,0.000e+00,7.348e+00,3.590e+01,1.500e+01,6.701e-02,7.220e+00,0.000e+00,8.200e+01,5.542e-02
4200,1.414e+03,0.000e+00,7.351e+00,3.592e+01,1.500e+01,6.708e-02,7.220e+00,0.000e+00,8.200e+01,5.548e-02
4260,1.416e+03,0.000e+00,7.354e+00,3.593e+01,1.500e+01,6.716e-02,7.220e+00,0.000e+00,8.200e+01,5.555e-02
4320,1.419e+03,0.000e+00,7.357e+00,3.595e+01,1.500e+01,6.722e-02,7.220e+00,0.000e+00,8.200e+01,5.561e-02
4380,1.421e+03,0.000e+00,7.360e+00,3.596e+01,1.500e+01,6.729e-02,7.220e+00,0.000e+00,8.200e+01,5.566e-02
4440,1.424e+03,0.000e+00,7.362e+00,3.597e+01,1.500e+01,6.736e-02,7.220e+00,0.000e+00,8.200e+01,5.572e-02
4500,1.426e+03,0.000e+00,7.365e+00,3.599e+01,1.500e+01,6.743e-02,7.220e+00,0.000e+00,8.200e+01,5.578e-02
4560,1.428e+03,0.000e+00,7.368e+00,3.600e+01,1.500e+01,6.749e-02,7.220e+00,0.000e+00,8.200e+01,5.584e-02
4620,1.431e+03,0.000e+00,7.370e+00,3.601e+01,1.500e+01,6.756e-02,7.220e+00,0.000e+00,8.200e+01,5.589e-02
4680,1.433e+03,0.000e+00,7.373e+00,3.603e+01,1.500e+01,6.762e-02,7.220e+00,0.000e+00,8.200e+01,5.595e-02
4740,1.435e+03,0.000e+00,7.375e+00,3.604e+01,1.500e+01,6.769e-02,7.220e+00,0.000e+00,8.200e+01,5.601e-02
4800,1.437e+03,0.000e+00,7.378e+00,3.605e+01,1.500e+01,6.775e-02,7.220e+00,0.000e+00,8.200e+01,5.606e-02
4860,1.440e+03,0.000e+00,7.381e+00,3.607e+01,1.500e+01,6.782e-02,7.220e+00,0.000e+00,8.200e+01,5.612e-02
4920,1.442e+03,0.000e+00,7.383e+00,3.608e+01,1.500e+01,6.788e-02,7.220e+00,0.000e+00,8.200e+01,5.617e-02
4980,1.444e+03,0.000e+00,7.386e+00,3.609e+01,1.500e+01,6.795e-02,7.220e+00,0.000e+00,8.200e+01,5.623e-02
5040,1.446e+03,0.000e+00,7.388e+00,3.611e+01,1.500e+01,6.801e-02,7.220e+00,0.000e+00,8.200e+01,5.628e-02
5100,1.449e+03,0.000e+00,7.391e+00,3.612e+01,1.500e+01,6.807e-02,7.220e+00,0.000e+00,8.200e+01,5.634e-02
5160,1.451e+03,0.000e+00,7.393e+00,3.613e+01,1.500e+01,6.813e-02,7.220e+00,0.000e+00,8.200e+01,5.639e-02
5220,1.453e+03,0.000e+00,7.396e+00,3.614e+01,1.500e+01,6.820e-02,7.220e+00,0.000e+00,8.200e+01,5.644e-02
5280,1.455e+03,0.000e+00,7.398e+00,3.616e+01,1.500e+01,6.826e-02,7.220e+00,0.000e+00,8.200e+01,5.650e-02
5340,1.457e+03,0.000e+00,7.401e+00,3.617e+01,1.500e+01,6.832e-02,7.220e+00,0.000e+00,8.200e+01,5.655e-02
5400,1.459e+03,0.000e+00,7.403e+00,3.618e+01,1.500e+01,6.838e-02,7.220e+00,0.000e+00,8.200e+01,5.660e-02
5460,1.462e+03,0.000e+00,7.406e+00,3.619e+01,1.500e+01,6.844e-02,7.220e+00,0.000e+00,8.200e+01,5.665e-02
5520,1.464e+03,0.000e+00,7.408e+00,3.620e+01,1.500e+01,6.850e-02,7.220e+00,0.000e+00,8.200e+01,5.671e-02
5580,1.466e+03,0.000e+00,7.411e+00,3.622e+01,1.500e+01,6.856e-02,7.220e+00,0.000e+00,8.200e+01,5.676e-02
5640,1.468e+03,0.000e+00,7.413e+00,3.623e+01,1.500e+01,6.862e-02,7.220e+00,0.000e+00,8.200e+01,5.681e-02
5700,1.470e+03,0.000e+00,7.415e+00,3.624e+01,1.500e+01,6.868e-02,7.220e+00,0.000e+00,8.200e+01,5.686e-02
5760,1.472e+03,0.000e+00,7.418e+00,3.625e+01,1.500e+01,6.874e-02,7.220e+00,0.000e+00,8.200e+01,5.691e-02
5820,1.474e+03,0.000e+00,7.420e+00,3.626e+01,1.500e+01,6.879e-02,7.220e+00,0.000e+00,8.200e+01,5.696e-02
5880,1.476e+03,0.000e+00,7.422e+00,3.628e+01,1.500e+01,6.885e-02,7.220e+00,0.000e+00,8.200e+01,5.701e-02
5940,1.478e+03,0.000e+00,7.425e+00,3.629e+01,1.500e+01,6.891e-02,7.220e+00,0.000e+00,8.200e+01,5.706e-02
6000,1.480e+03,0.000e+00,7.427e+00,3.630e+01,1.500e+01,6.897e-02,7.220e+00,0.000e+00,8.200e+01,5.711e-02
6060,1.482e+03,0.000e+00,7.429e+00,3.631e+01,1.500e+01,6.902e-02,7.220e+00,0.000e+00,8.200e+01,5.715e-02
6120,1.484e+03,0.000e+00,7.431e+00,3.632e+01,1.500e+01,6.908e-02,7.220e+00,0.000e+00,8.200e+01,5.720e-02
6180,1.486e+03,0.000e+00,7.434e+00,3.633e+01,1.500e+01,6.913e-02,7.220e+00,0.000e+00,8.200e+01,5.725e-02
6240,1.488e+03,0.000e+00,7.436e+00,3.634e+01,1.500e+01,6.919e-02,7.220e+00,0.000e+00,8.200e+01,5.730e-02
6300,1.490e+03,0.000e+00,7.438e+00,3.635e+01,1.500e+01,6.925e-02,7.220e+00,0.000e+00,8.200e+01,5.734e-02
6360,1.492e+03,0.000e+00,7.440e+00,3.636e+01,1.500e+01,6.930e-02,7.220e+00,0.000e+00,8.200e+01,5.739e-02
6420,1.494e+03,0.000e+00,7.443e+00,3.638e+01,1.500e+01,6.935e-02,7.220e+00,0.000e+00,8.200e+01,5.744e-02
6480,1.496e+03,0.000e+00,7.445e+00,3.639e+01,1.500e+01,6.941e-02,7.220e+00,0.000e+00,8.200e+01,5.748e-02
6540,1.498e+03,0.000e+00,7.447e+00,3.640e+01,1.500e+01,6.946e-02,7.220e+00,0.000e+00,8.200e+01,5.753e-02
6600,1.500e+03,0.000e+00,7.449e+00,3.641e+01,1.500e+01,6.952e-02,7.220e+00,0.000e+00,8.200e+01,5.758e-02
6660,1.502e+03,0.000e+00,7.451e+00,3.642e+01,1.500e+01,6.957e-02,7.220e+00,0.000e+00,8.200e+01,5.762e-02
6720,1.503e+03,0.000e+00,7.453e+00,3.643e+01,1.500e+01,6.962e-02,7.220e+00,0.000e+00,8.200e+01,5.767e-02
6780,1.505e+03,0.000e+00,7.455e+00,3.644e+01,1.500e+01,6.967e-02,7.220e+00,0.000e+00,8.200e+01,5.771e-02
6840,1.507e+03,0.000e+00,7.458e+00,3.645e+01,1.500e+01,6.973e-02,7.220e+00,0.000e+00,8.200e+01,5.776e-02
6900,1.509e+03,0.000e+00,7.460e+00,3.646e+01,1.500e+01,6.978e-02,7.220e+00,0.000e+00,8.200e+01,5.780e-02
6960,1.511e+03,0.000e+00,7.462e+00,3.647e+01,1.500e+01,6.983e-02,7.220e+00,0.000e+00,8.200e+01,5.784e-02
7020,1.513e+03,0.000e+00,7.464e+00,3.648e+01,1.500e+01,6.988e-02,7.220e+00,0.000e+00,8.200e+01,5.789e-02
7080,1.514e+03,0.000e+00,7.466e+00,3.649e+01,1.500e+01,6.993e-02,7.220e+00,0.000e+00,8.200e+01,5.793e-02
7140,1.516e+03,0.000e+00,7.468e+00,3.650e+01,1.500e+01,6.998e-02,7.220e+00,0.000e+00,8.200e+01,5.797e-02
7200,1.518e+03,0.000e+00,7.470e+00,3.651e+01,1.500e+01,7.003e-02,7.220e+00,0.000e+00,8.200e+01,5.802e-02
7260,1.519e+03,0.000e+00,7.470e+00,3.651e+01,1.500e+01,7.004e-02,7.220e+00,0.000e+00,8.200e+01,5.803e-02
7320,1.519e+03,0.000e+00,7.471e+00,3.652e+01,1.500e+01,7.005e-02,7.220e+00,0.000e+00,8.200e+01,5.803e-02
7380,1.519e+03,0.000e+00,7.471e+00,3.652e+01,1.500e+01,7.006e-02,7.220e+00,0.000e+00,8.200e+01,5.804e-02
7440,1.520e+03,0.000e+00,7.471e+00,3.653e+01,1.500e+01,7.006e-02,7.220e+00,0.000e+00,8.200e+01,5.805e-02
7500,1.520e+03,0.000e+00,7.471e+00,3.653e+01,1.500e+01,7.007e-02,7.220e+00,0.000e+00,8.200e+01,5.805e-02
7560,1.521e+03,0.000e+00,7.472e+00,3.653e+01,1.500e+01,7.008e-02,7.220e+00,0.000e+00,8.200e+01,5.806e-02
7620,1.521e+03,0.000e+00,7.472e+00,3.654e+01,1.500e+01,7.008e-02,7.220e+00,0.000e+00,8.200e+01,5.806e-02
7680,1.522e+03,0.000e+00,7.472e+00,3.654e+01,1.500e+01,7.009e-02,7.220e+00,0.000e+00,8.200e+01,5.807e-02
7740,1.522e+03,0.000e+00,7.472e+00,3.655e+01,1.500e+01,7.010e-02,7.220e+00,0.000e+00,8.200e+01,5.807e-02
7800,1.522e+03,0.000e+00,7.473e+00,3.655e+01,1.500e+01,7.010e-02,7.220e+00,0.000e+00,8.200e+01,5.808e-02
7860,1.523e+03,0.000e+00,7.473e+00,3.655e+01,1.500e+01,7.011e-02,7.220e+00,0.000e+00,8.200e+01,5.808e-02
7920,1.523e+03,0.000e+00,7.473e+00,3.656e+01,1.500e+01,7.011e-02,7.220e+00,0.000e+00,8.200e+01,5.808e-02
7980,1.524e+03,0.000e+00,7.473e+00,3.656e+01,1.500e+01,7.012e-02,7.220e+00,0.000e+00,8.200e+01,5.809e-02
8040,1.524e+03,0.000e+00,7.473e+00,3.657e+01,1.500e+01,7.012e-02,7.220e+00,0.000e+00,8.200e+01,5.809e-02
8100,1.524e+03,0.000e+00,7.474e+00,3.657e+01,1.500e+01,7.012e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
8160,1.525e+03,0.000e+00,7.474e+00,3.657e+01,1.500e+01,7.013e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
8220,1.525e+03,0.000e+00,7.474e+00,3.658e+01,1.500e+01,7.013e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
8280,1.525e+03,0.000e+00,7.474e+00,3.658e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
8340,1.526e+03,0.000e+00,7.474e+00,3.658e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
8400,1.526e+03,0.000e+00,7.474e+00,3.659e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
8460,1.526e+03,0.000e+00,7.474e+00,3.659e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
8520,1.526e+03,0.000e+00,7.475e+00,3.659e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
8580,1.527e+03,0.000e+00,7.475e+00,3.660e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
8640,1.527e+03,0.000e+00,7.475e+00,3.660e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
8700,1.527e+03,0.000e+00,7.475e+00,3.660e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
8760,1.528e+03,0.000e+00,7.475e+00,3.661e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
8820,1.528e+03,0.000e+00,7.475e+00,3.661e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
8880,1.528e+03,0.000e+00,7.475e+00,3.661e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
8940,1.528e+03,0.000e+00,7.475e+00,3.662e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9000,1.529e+03,0.000e+00,7.475e+00,3.662e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9060,1.529e+03,0.000e+00,7.475e+00,3.662e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9120,1.529e+03,0.000e+00,7.475e+00,3.662e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9180,1.529e+03,0.000e+00,7.475e+00,3.663e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9240,1.529e+03,0.000e+00,7.475e+00,3.663e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9300,1.530e+03,0.000e+00,7.475e+00,3.663e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9360,1.530e+03,0.000e+00,7.475e+00,3.664e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9420,1.530e+03,0.000e+00,7.475e+00,3.664e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9480,1.530e+03,0.000e+00,7.475e+00,3.664e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9540,1.530e+03,0.000e+00,7.475e+00,3.664e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9600,1.531e+03,0.000e+00,7.475e+00,3.665e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9660,1.531e+03,0.000e+00,7.475e+00,3.665e+01,1.500e+01,7.017e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9720,1.531e+03,0.000e+00,7.475e+00,3.665e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9780,1.531e+03,0.000e+00,7.475e+00,3.665e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9840,1.531e+03,0.000e+00,7.475e+00,3.666e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9900,1.531e+03,0.000e+00,7.475e+00,3.666e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
9960,1.531e+03,0.000e+00,7.475e+00,3.666e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.813e-02
10020,1.532e+03,0.000e+00,7.475e+00,3.666e+01,1.500e+01,7.016e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
10080,1.532e+03,0.000e+00,7.475e+00,3.666e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
10140,1.532e+03,0.000e+00,7.475e+00,3.667e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
10200,1.532e+03,0.000e+00,7.475e+00,3.667e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
10260,1.532e+03,0.000e+00,7.474e+00,3.667e+01,1.500e+01,7.015e-02,7.220e+00,0.000e+00,8.200e+01,5.812e-02
10320,1.532e+03,0.000e+00,7.474e+00,3.667e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
10380,1.532e+03,0.000e+00,7.474e+00,3.668e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
10440,1.532e+03,0.000e+00,7.474e+00,3.668e+01,1.500e+01,7.014e-02,7.220e+00,0.000e+00,8.200e+01,5.811e-02
10500,1.532e+03,0.000e+00,7.474e+00,3.668e+01,1.500e+01,7.013e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
10560,1.532e+03,0.000e+00,7.474e+00,3.668e+01,1.500e+01,7.013e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
10620,1.532e+03,0.000e+00,7.474e+00,3.668e+01,1.500e+01,7.012e-02,7.220e+00,0.000e+00,8.200e+01,5.810e-02
